candidate_id,final_score,semantic_score,structured_score,behavioral_score,quality_score,reason_removed,issue_names,reasoning,current_title,years_of_experience,location,country,summary_full,skills,career_history,education_full
CAND_0000152,0.010546,0.5566,0.086,0.3526,0.5,clustered,CLUSTERED_TEMPLATE,"Clustered: Profile is >90% semantically identical to 46 other templated candidates in Top 300. Summary and skills structure match synthetic generation patterns. Skills include PowerPoint, Kubeflow, Airflow, SQL, Scrum, Diffusion Models, Databricks, YOLO—common in templated profiles—but career details lack specificity. Removed because this appears to be part of a synthetic batch generated from a single template, not a genuine candidate. Education: M.E. in Electrical Engineering (2013-2017). Career: QA Engineer at Pied Piper (21 mos); Full Stack Developer at Swiggy (26 mos). Removed from Top 300 to prevent contamination of final Top 100 submission.",QA Engineer,4.0,"Coimbatore, Tamil Nadu",India,"Software engineer with 4.0 years of experience across web, backend, and cloud systems. Strong fundamentals in software development and system design. Most of my work is conventional backend engineering — APIs, databases, queues, deployments. I've been keeping up with AI/ML at a self-learner level — taken some online courses, played with the OpenAI and Anthropic APIs, built a small RAG side project — but I haven't done it in a professional capacity yet. Open to roles where I can either deepen my software engineering work or, if the team is open to it, start contributing to ML-adjacent systems.","PowerPoint, Kubeflow, Airflow, SQL, Scrum, Diffusion Models, Databricks, YOLO",QA Engineer at Pied Piper (21 mos); Full Stack Developer at Swiggy (26 mos),M.E. in Electrical Engineering (2013-2017)
CAND_0000445,0.010479,0.5247,0.0946,0.488,0.5,clustered,CLUSTERED_TEMPLATE,"Clustered: Profile is >90% semantically identical to 46 other templated candidates in Top 300. Summary and skills structure match synthetic generation patterns. Skills include SQL, Marketing, Next.js, Sales, gRPC, Tally, AWS, Salesforce CRM—common in templated profiles—but career details lack specificity. Removed because this appears to be part of a synthetic batch generated from a single template, not a genuine candidate. Education: M.Tech in Chemical Engineering (2011-2014). Career: Cloud Engineer at Zomato (28 mos); Mobile Developer at Accenture (24 mos). Removed from Top 300 to prevent contamination of final Top 100 submission.",Cloud Engineer,9.5,"Trivandrum, Kerala",India,"Software engineer with 9.5 years of experience across web, backend, and cloud systems. Strong fundamentals in software development and system design. I've worked across web frontends, REST APIs, and cloud deployments; comfortable in most parts of a typical SaaS stack. I've been keeping up with AI/ML at a self-learner level — taken some online courses, played with the OpenAI and Anthropic APIs, built a small RAG side project — but I haven't done it in a professional capacity yet. Open to roles where I can either deepen my software engineering work or, if the team is open to it, start contributing to ML-adjacent systems.","SQL, Marketing, Next.js, Sales, gRPC, Tally, AWS, Salesforce CRM",Cloud Engineer at Zomato (28 mos); Mobile Developer at Accenture (24 mos),M.Tech in Chemical Engineering (2011-2014)
CAND_0000169,0.008635,0.5462,0.0869,0.583,0.0,quality_filtered,QUALITY_FILTERED,"Quality-filtered: Profile quality score (0.00) below threshold (0.2). Skills: CI/CD, SAP, TypeScript, Databricks, Azure, Django, Terraform, Accounting. Profile lacks sufficient quality signals to remain in Top 300. Low profile completeness/consistency triggered automatic exclusion. Education: M.S. in Commerce (2004-2007). Career: Civil Engineer at Dunder Mifflin (43 mos); Business Analyst at Wayne Enterprises (25 mos). Skills: CI/CD, SAP, TypeScript, Databricks, Azure, Django, Terraform, Accounting. Removed from Top 300 to prevent contamination of final Top 100 submission.",Civil Engineer,14.9,"Jaipur, Rajasthan",India,"Professional with 14.9+ years of experience. My professional background is in marketing manager — I've built and led teams, owned KPIs, and driven business outcomes in this domain. Lately I've been curious about how AI tools could augment my work — I've experimented with ChatGPT and a few other tools for productivity and content creation, and I think the space is exciting. Open to roles where I can apply my domain expertise alongside emerging AI capabilities.","CI/CD, SAP, TypeScript, Databricks, Azure, Django, Terraform, Accounting",Civil Engineer at Dunder Mifflin (43 mos); Business Analyst at Wayne Enterprises (25 mos),M.S. in Commerce (2004-2007)
CAND_0000093,0.010289,0.5831,0.1226,0.5669,0.5,hard_excluded,"EDUCATION_CHRONOLOGY, HONEYPOT","Hard-excluded due to chronological contradictions in education timeline (B.E. in Artificial Intelligence (2016-2021); M.S. in Computer Engineering (2014-2017)). Profile shows degree ordering that is physically impossible. Education: B.E. in Artificial Intelligence (2016-2021); M.S. in Computer Engineering (2014-2017). Career: Civil Engineer at TCS (16 mos); HR Manager at Stark Industries (27 mos). Skills: Java, Django, Kafka, JavaScript, SAP, React, Content Writing, Spring Boot. Removed from Top 300 to prevent contamination of final Top 100 submission.",Civil Engineer,8.2,"Coimbatore, Tamil Nadu",India,"Professional with 8.2+ years of experience. My professional background is in marketing manager — I've built and led teams, owned KPIs, and driven business outcomes in this domain. Lately I've been curious about how AI tools could augment my work — I've experimented with ChatGPT and a few other tools for productivity and content creation, and I think the space is exciting. Open to roles where I can apply my domain expertise alongside emerging AI capabilities.","Java, Django, Kafka, JavaScript, SAP, React, Content Writing, Spring Boot",Civil Engineer at TCS (16 mos); HR Manager at Stark Industries (27 mos),B.E. in Artificial Intelligence (2016-2021); M.S. in Computer Engineering (2014-2017)
CAND_0000307,0.010282,0.5269,0.0621,0.5758,0.5,clustered,CLUSTERED_TEMPLATE,"Clustered: Profile is >90% semantically identical to 46 other templated candidates in Top 300. Summary and skills structure match synthetic generation patterns. Skills include Airflow, Computer Vision, Vue.js, Figma, Webpack, Excel, Salesforce CRM, Data Pipelines—common in templated profiles—but career details lack specificity. Removed because this appears to be part of a synthetic batch generated from a single template, not a genuine candidate. Education: B.Sc in Data Science (2005-2009). Career: QA Engineer at Razorpay (32 mos); Full Stack Developer at Accenture (42 mos). Removed from Top 300 to prevent contamination of final Top 100 submission.",QA Engineer,6.8,"Mumbai, Maharashtra",India,"Software engineer with 6.8 years of experience across web, backend, and cloud systems. Strong fundamentals in software development and system design. My background is full-stack, but my comfort zone is the backend and the database. I've been keeping up with AI/ML at a self-learner level — taken some online courses, played with the OpenAI and Anthropic APIs, built a small RAG side project — but I haven't done it in a professional capacity yet. Open to roles where I can either deepen my software engineering work or, if the team is open to it, start contributing to ML-adjacent systems.","Airflow, Computer Vision, Vue.js, Figma, Webpack, Excel, Salesforce CRM, Data Pipelines",QA Engineer at Razorpay (32 mos); Full Stack Developer at Accenture (42 mos),B.Sc in Data Science (2005-2009)
CAND_0000025,0.009959,0.5533,0.0385,0.6248,0.5,clustered,CLUSTERED_TEMPLATE,"Clustered: Profile is >90% semantically identical to 46 other templated candidates in Top 300. Summary and skills structure match synthetic generation patterns. Skills include JavaScript, Spark, GCP, TypeScript, LangChain, Apache Flink, ETL, Redis—common in templated profiles—but career details lack specificity. Removed because this appears to be part of a synthetic batch generated from a single template, not a genuine candidate. Education: Ph.D in Mechanical Engineering (2006-2010). Career: Frontend Engineer at Tech Mahindra (33 mos); Frontend Engineer at Mindtree (48 mos). Removed from Top 300 to prevent contamination of final Top 100 submission.",Frontend Engineer,7.3,"Vizag, Andhra Pradesh",India,"Software engineer with 7.3 years of experience across web, backend, and cloud systems. Strong fundamentals in software development and system design. I've worked across web frontends, REST APIs, and cloud deployments; comfortable in most parts of a typical SaaS stack. I've been keeping up with AI/ML at a self-learner level — taken some online courses, played with the OpenAI and Anthropic APIs, built a small RAG side project — but I haven't done it in a professional capacity yet. Open to roles where I can either deepen my software engineering work or, if the team is open to it, start contributing to ML-adjacent systems.","JavaScript, Spark, GCP, TypeScript, LangChain, Apache Flink, ETL, Redis",Frontend Engineer at Tech Mahindra (33 mos); Frontend Engineer at Mindtree (48 mos),Ph.D in Mechanical Engineering (2006-2010)
CAND_0000749,0.008311,0.5587,0.1112,0.5516,0.0,quality_filtered,QUALITY_FILTERED,"Quality-filtered: Profile quality score (0.00) below threshold (0.2). Skills: BigQuery, Webpack, Django, Statistical Modeling, Data Pipelines, HTML, REST APIs. Profile lacks sufficient quality signals to remain in Top 300. Low profile completeness/consistency triggered automatic exclusion. Education: Ph.D in MBA (2003-2006). Career: Mechanical Engineer at Acme Corp (50 mos); Customer Support at Wipro (37 mos). Skills: BigQuery, Webpack, Django, Statistical Modeling, Data Pipelines, HTML, REST APIs. Removed from Top 300 to prevent contamination of final Top 100 submission.",Mechanical Engineer,12.1,"Chennai, Tamil Nadu",India,"Professional with 12.1+ years of experience. I'm a marketing manager with substantial experience in cross-functional collaboration, stakeholder management, and execution. Lately I've been curious about how AI tools could augment my work — I've experimented with ChatGPT and a few other tools for productivity and content creation, and I think the space is exciting. Open to roles where I can apply my domain expertise alongside emerging AI capabilities.","BigQuery, Webpack, Django, Statistical Modeling, Data Pipelines, HTML, REST APIs",Mechanical Engineer at Acme Corp (50 mos); Customer Support at Wipro (37 mos),Ph.D in MBA (2003-2006)
CAND_0000678,0.008017,0.5374,0.118,0.2948,0.0,quality_filtered,QUALITY_FILTERED,"Quality-filtered: Profile quality score (0.00) below threshold (0.2). Skills: Weights & Biases, Sales, Six Sigma, Node.js, TypeScript, Microservices, Kubernetes, Java. Profile lacks sufficient quality signals to remain in Top 300. Low profile completeness/consistency triggered automatic exclusion. Education: B.Tech in Machine Learning (2014-2018); B.Tech in MBA (2008-2013). Career: Mechanical Engineer at Wipro (21 mos); Business Analyst at Dunder Mifflin (25 mos). Skills: Weights & Biases, Sales, Six Sigma, Node.js, TypeScript, Microservices, Kubernetes, Java. Removed from Top 300 to prevent contamination of final Top 100 submission.",Mechanical Engineer,9.6,"Jaipur, Rajasthan",India,"Professional with 9.6+ years of experience. My professional background is in marketing manager — I've built and led teams, owned KPIs, and driven business outcomes in this domain. Lately I've been curious about how AI tools could augment my work — I've experimented with ChatGPT and a few other tools for productivity and content creation, and I think the space is exciting. Open to roles where I can apply my domain expertise alongside emerging AI capabilities.","Weights & Biases, Sales, Six Sigma, Node.js, TypeScript, Microservices, Kubernetes, Java",Mechanical Engineer at Wipro (21 mos); Business Analyst at Dunder Mifflin (25 mos),B.Tech in Machine Learning (2014-2018); B.Tech in MBA (2008-2013)
CAND_0000641,0.007814,0.4038,0.0984,0.424,0.0,quality_filtered,QUALITY_FILTERED,"Quality-filtered: Profile quality score (0.00) below threshold (0.2). Skills: Microservices, Project Management, GCP, Accounting, Kafka. Profile lacks sufficient quality signals to remain in Top 300. Low profile completeness/consistency triggered automatic exclusion. Education: M.Tech in Chemical Engineering (2013-2016). Career: Customer Support at Acme Corp (14 mos); Customer Support at TCS (32 mos). Skills: Microservices, Project Management, GCP, Accounting, Kafka. Removed from Top 300 to prevent contamination of final Top 100 submission.",Customer Support,12.2,"Gurgaon, Haryana",India,"Professional with 12.2+ years of experience. I'm a marketing manager with substantial experience in cross-functional collaboration, stakeholder management, and execution. Lately I've been curious about how AI tools could augment my work — I've experimented with ChatGPT and a few other tools for productivity and content creation, and I think the space is exciting. Open to roles where I can apply my domain expertise alongside emerging AI capabilities.","Microservices, Project Management, GCP, Accounting, Kafka",Customer Support at Acme Corp (14 mos); Customer Support at TCS (32 mos),M.Tech in Chemical Engineering (2013-2016)
CAND_0000572,0.007907,0.5189,0.1219,0.3123,0.0,quality_filtered,QUALITY_FILTERED,"Quality-filtered: Profile quality score (0.00) below threshold (0.2). Skills: Excel, CI/CD, SEO, Java, Spring Boot, Illustrator, Django. Profile lacks sufficient quality signals to remain in Top 300. Low profile completeness/consistency triggered automatic exclusion. Education: B.Tech in Artificial Intelligence (2008-2012). Career: Civil Engineer at TCS (34 mos); HR Manager at Hooli (38 mos). Skills: Excel, CI/CD, SEO, Java, Spring Boot, Illustrator, Django. Removed from Top 300 to prevent contamination of final Top 100 submission.",Civil Engineer,6.1,"Gurgaon, Haryana",India,"Professional with 6.1+ years of experience. I've spent my career in marketing manager roles, mostly focused on driving outcomes through process, people, and customer relationships. Lately I've been curious about how AI tools could augment my work — I've experimented with ChatGPT and a few other tools for productivity and content creation, and I think the space is exciting. Open to roles where I can apply my domain expertise alongside emerging AI capabilities.","Excel, CI/CD, SEO, Java, Spring Boot, Illustrator, Django",Civil Engineer at TCS (34 mos); HR Manager at Hooli (38 mos),B.Tech in Artificial Intelligence (2008-2012)
CAND_0000396,0.007893,0.4995,0.1229,0.344,0.0,quality_filtered,QUALITY_FILTERED,"Quality-filtered: Profile quality score (0.00) below threshold (0.2). Skills: Terraform, Webpack, Node.js, Six Sigma, Figma, Agile, JavaScript, Project Management. Profile lacks sufficient quality signals to remain in Top 300. Low profile completeness/consistency triggered automatic exclusion. Education: M.Tech in Data Science (2012-2016). Career: Mechanical Engineer at Wayne Enterprises (21 mos); Customer Support at TCS (45 mos). Skills: Terraform, Webpack, Node.js, Six Sigma, Figma, Agile, JavaScript, Project Management. Removed from Top 300 to prevent contamination of final Top 100 submission.",Mechanical Engineer,5.6,"Hyderabad, Telangana",India,"Professional with 5.6+ years of experience. My professional background is in marketing manager — I've built and led teams, owned KPIs, and driven business outcomes in this domain. Lately I've been curious about how AI tools could augment my work — I've experimented with ChatGPT and a few other tools for productivity and content creation, and I think the space is exciting. Open to roles where I can apply my domain expertise alongside emerging AI capabilities.","Terraform, Webpack, Node.js, Six Sigma, Figma, Agile, JavaScript, Project Management",Mechanical Engineer at Wayne Enterprises (21 mos); Customer Support at TCS (45 mos),M.Tech in Data Science (2012-2016)
CAND_0000988,0.009676,0.4531,0.1363,0.4719,0.5,hard_excluded,"EDUCATION_CHRONOLOGY, HONEYPOT","Hard-excluded due to chronological contradictions in education timeline (Ph.D in Statistics (2009-2012); M.E. in Data Science (2017-2021)). Profile shows degree ordering that is physically impossible. Education: Ph.D in Statistics (2009-2012); M.E. in Data Science (2017-2021). Career: Customer Support at Infosys (28 mos); Accountant at TCS (46 mos). Skills: Flask, Content Writing, Azure, Microservices, TypeScript, Forecasting, Accounting, Spring Boot. Removed from Top 300 to prevent contamination of final Top 100 submission.",Customer Support,9.2,"Ahmedabad, Gujarat",India,"Professional with 9.2+ years of experience. I'm a marketing manager with substantial experience in cross-functional collaboration, stakeholder management, and execution. Lately I've been curious about how AI tools could augment my work — I've experimented with ChatGPT and a few other tools for productivity and content creation, and I think the space is exciting. Open to roles where I can apply my domain expertise alongside emerging AI capabilities.","Flask, Content Writing, Azure, Microservices, TypeScript, Forecasting, Accounting, Spring Boot",Customer Support at Infosys (28 mos); Accountant at TCS (46 mos),Ph.D in Statistics (2009-2012); M.E. in Data Science (2017-2021)
CAND_0000676,0.009535,0.5576,0.1369,0.5514,0.5,hard_excluded,"EDUCATION_CHRONOLOGY, HONEYPOT","Hard-excluded due to chronological contradictions in education timeline (B.Sc in Machine Learning (2018-2021); Ph.D in Computer Science (2002-2006)). Profile shows degree ordering that is physically impossible. Education: B.Sc in Machine Learning (2018-2021); Ph.D in Computer Science (2002-2006). Career: Civil Engineer at Dunder Mifflin (37 mos); Graphic Designer at Pied Piper (50 mos). Skills: Go, Hadoop, Django, JavaScript, SQL, FastAPI, Rust, GraphQL. Removed from Top 300 to prevent contamination of final Top 100 submission.",Civil Engineer,7.3,London,UK,"Professional with 7.3+ years of experience. My professional background is in marketing manager — I've built and led teams, owned KPIs, and driven business outcomes in this domain. Lately I've been curious about how AI tools could augment my work — I've experimented with ChatGPT and a few other tools for productivity and content creation, and I think the space is exciting. Open to roles where I can apply my domain expertise alongside emerging AI capabilities.","Go, Hadoop, Django, JavaScript, SQL, FastAPI, Rust, GraphQL",Civil Engineer at Dunder Mifflin (37 mos); Graphic Designer at Pied Piper (50 mos),B.Sc in Machine Learning (2018-2021); Ph.D in Computer Science (2002-2006)
CAND_0000619,0.007726,0.4988,0.1141,0.3626,0.0,quality_filtered,QUALITY_FILTERED,"Quality-filtered: Profile quality score (0.00) below threshold (0.2). Skills: SQL, Accounting, Node.js, Airflow, MongoDB, GCP, HTML, Kubernetes. Profile lacks sufficient quality signals to remain in Top 300. Low profile completeness/consistency triggered automatic exclusion. Education: M.S. in Electrical Engineering (2004-2009). Career: Business Analyst at Wayne Enterprises (40 mos); Mechanical Engineer at Dunder Mifflin (52 mos). Skills: SQL, Accounting, Node.js, Airflow, MongoDB, GCP, HTML, Kubernetes. Removed from Top 300 to prevent contamination of final Top 100 submission.",Business Analyst,9.4,"Vizag, Andhra Pradesh",India,"Professional with 9.4+ years of experience. I've spent my career in marketing manager roles, mostly focused on driving outcomes through process, people, and customer relationships. Lately I've been curious about how AI tools could augment my work — I've experimented with ChatGPT and a few other tools for productivity and content creation, and I think the space is exciting. Open to roles where I can apply my domain expertise alongside emerging AI capabilities.","SQL, Accounting, Node.js, Airflow, MongoDB, GCP, HTML, Kubernetes",Business Analyst at Wayne Enterprises (40 mos); Mechanical Engineer at Dunder Mifflin (52 mos),M.S. in Electrical Engineering (2004-2009)
CAND_0000147,0.007694,0.4921,0.1106,0.3904,0.0,quality_filtered,QUALITY_FILTERED,"Quality-filtered: Profile quality score (0.00) below threshold (0.2). Skills: Data Pipelines, TypeScript, Go, Microservices, BigQuery, Marketing, Illustrator, Figma. Profile lacks sufficient quality signals to remain in Top 300. Low profile completeness/consistency triggered automatic exclusion. Education: B.Sc in Civil Engineering (2005-2010). Career: Civil Engineer at Dunder Mifflin (37 mos); Civil Engineer at TCS (25 mos). Skills: Data Pipelines, TypeScript, Go, Microservices, BigQuery, Marketing, Illustrator, Figma. Removed from Top 300 to prevent contamination of final Top 100 submission.",Civil Engineer,5.2,"Indore, Madhya Pradesh",India,"Professional with 5.2+ years of experience. I'm a marketing manager with substantial experience in cross-functional collaboration, stakeholder management, and execution. Lately I've been curious about how AI tools could augment my work — I've experimented with ChatGPT and a few other tools for productivity and content creation, and I think the space is exciting. Open to roles where I can apply my domain expertise alongside emerging AI capabilities.","Data Pipelines, TypeScript, Go, Microservices, BigQuery, Marketing, Illustrator, Figma",Civil Engineer at Dunder Mifflin (37 mos); Civil Engineer at TCS (25 mos),B.Sc in Civil Engineering (2005-2010)
CAND_0000607,0.00776,0.5366,0.12,0.3964,0.0,quality_filtered,QUALITY_FILTERED,"Quality-filtered: Profile quality score (0.00) below threshold (0.2). Skills: Flask, SAP, GCP, FastAPI, gRPC, Apache Beam, Rust, Redis. Profile lacks sufficient quality signals to remain in Top 300. Low profile completeness/consistency triggered automatic exclusion. Education: M.S. in Civil Engineering (2000-2005); Ph.D in Mathematics (2007-2012). Career: Mechanical Engineer at Wayne Enterprises (40 mos); Marketing Manager at Wayne Enterprises (14 mos). Skills: Flask, SAP, GCP, FastAPI, gRPC, Apache Beam, Rust, Redis. Removed from Top 300 to prevent contamination of final Top 100 submission.",Mechanical Engineer,11.1,"Bangalore, Karnataka",India,"Professional with 11.1+ years of experience. I've spent my career in marketing manager roles, mostly focused on driving outcomes through process, people, and customer relationships. Lately I've been curious about how AI tools could augment my work — I've experimented with ChatGPT and a few other tools for productivity and content creation, and I think the space is exciting. Open to roles where I can apply my domain expertise alongside emerging AI capabilities.","Flask, SAP, GCP, FastAPI, gRPC, Apache Beam, Rust, Redis",Mechanical Engineer at Wayne Enterprises (40 mos); Marketing Manager at Wayne Enterprises (14 mos),M.S. in Civil Engineering (2000-2005); Ph.D in Mathematics (2007-2012)
CAND_0000945,0.009337,0.4985,0.1111,0.5493,0.5,clustered,CLUSTERED_TEMPLATE,"Clustered: Profile is >90% semantically identical to 46 other templated candidates in Top 300. Summary and skills structure match synthetic generation patterns. Skills include BentoML, Go, Kafka, Salesforce CRM, CSS, Sales, Microservices, Apache Beam—common in templated profiles—but career details lack specificity. Removed because this appears to be part of a synthetic batch generated from a single template, not a genuine candidate. Education: B.Sc in Artificial Intelligence (2017-2021). Career: .NET Developer at Globex Inc (14 mos); Full Stack Developer at Flipkart (39 mos). Removed from Top 300 to prevent contamination of final Top 100 submission.",.NET Developer,9.1,"Kolkata, West Bengal",India,"Software engineer with 9.1 years of experience across web, backend, and cloud systems. Strong fundamentals in software development and system design. I've worked across web frontends, REST APIs, and cloud deployments; comfortable in most parts of a typical SaaS stack. I've been keeping up with AI/ML at a self-learner level — taken some online courses, played with the OpenAI and Anthropic APIs, built a small RAG side project — but I haven't done it in a professional capacity yet. Open to roles where I can either deepen my software engineering work or, if the team is open to it, start contributing to ML-adjacent systems.","BentoML, Go, Kafka, Salesforce CRM, CSS, Sales, Microservices, Apache Beam",.NET Developer at Globex Inc (14 mos); Full Stack Developer at Flipkart (39 mos),B.Sc in Artificial Intelligence (2017-2021)
CAND_0000050,0.009252,0.4668,0.1216,0.3673,0.5,clustered,CLUSTERED_TEMPLATE,"Clustered: Profile is >90% semantically identical to 46 other templated candidates in Top 300. Summary and skills structure match synthetic generation patterns. Skills include gRPC, SEO, Feature Engineering, Marketing, Data Pipelines, Kafka, Excel—common in templated profiles—but career details lack specificity. Removed because this appears to be part of a synthetic batch generated from a single template, not a genuine candidate. Education: Ph.D in Artificial Intelligence (2001-2005); B.Sc in Artificial Intelligence (2013-2017). Career: Business Analyst at Infosys (45 mos); Marketing Manager at TCS (36 mos). Removed from Top 300 to prevent contamination of final Top 100 submission.",Business Analyst,13.5,"Gurgaon, Haryana",India,"Professional with 13.5+ years of experience. I'm a marketing manager with substantial experience in cross-functional collaboration, stakeholder management, and execution. Lately I've been curious about how AI tools could augment my work — I've experimented with ChatGPT and a few other tools for productivity and content creation, and I think the space is exciting. Open to roles where I can apply my domain expertise alongside emerging AI capabilities.","gRPC, SEO, Feature Engineering, Marketing, Data Pipelines, Kafka, Excel",Business Analyst at Infosys (45 mos); Marketing Manager at TCS (36 mos),Ph.D in Artificial Intelligence (2001-2005); B.Sc in Artificial Intelligence (2013-2017)
CAND_0000222,0.007484,0.5577,0.1057,0.5765,0.0,quality_filtered,QUALITY_FILTERED,"Quality-filtered: Profile quality score (0.00) below threshold (0.2). Skills: Redis, Go, Object Detection, Kubernetes, gRPC, Content Writing, MongoDB. Profile lacks sufficient quality signals to remain in Top 300. Low profile completeness/consistency triggered automatic exclusion. Education: B.Tech in MBA (2006-2009); M.S. in MBA (2017-2022). Career: Mechanical Engineer at TCS (13 mos); Accountant at Globex Inc (37 mos). Skills: Redis, Go, Object Detection, Kubernetes, gRPC, Content Writing, MongoDB. Removed from Top 300 to prevent contamination of final Top 100 submission.",Mechanical Engineer,11.1,"Bangalore, Karnataka",India,"Professional with 11.1+ years of experience. I've spent my career in marketing manager roles, mostly focused on driving outcomes through process, people, and customer relationships. Lately I've been curious about how AI tools could augment my work — I've experimented with ChatGPT and a few other tools for productivity and content creation, and I think the space is exciting. Open to roles where I can apply my domain expertise alongside emerging AI capabilities.","Redis, Go, Object Detection, Kubernetes, gRPC, Content Writing, MongoDB",Mechanical Engineer at TCS (13 mos); Accountant at Globex Inc (37 mos),B.Tech in MBA (2006-2009); M.S. in MBA (2017-2022)
CAND_0000748,0.007295,0.5449,0.1042,0.3659,0.0,quality_filtered,QUALITY_FILTERED,"Quality-filtered: Profile quality score (0.00) below threshold (0.2). Skills: Redux, Excel, BigQuery, Six Sigma, Content Writing, dbt, ETL. Profile lacks sufficient quality signals to remain in Top 300. Low profile completeness/consistency triggered automatic exclusion. Education: M.Sc in Computer Engineering (2004-2007); B.E. in Data Science (2000-2005). Career: Mechanical Engineer at TCS (38 mos); Project Manager at Hooli (36 mos). Skills: Redux, Excel, BigQuery, Six Sigma, Content Writing, dbt, ETL. Removed from Top 300 to prevent contamination of final Top 100 submission.",Mechanical Engineer,13.2,"Indore, Madhya Pradesh",India,"Professional with 13.2+ years of experience. My professional background is in marketing manager — I've built and led teams, owned KPIs, and driven business outcomes in this domain. Lately I've been curious about how AI tools could augment my work — I've experimented with ChatGPT and a few other tools for productivity and content creation, and I think the space is exciting. Open to roles where I can apply my domain expertise alongside emerging AI capabilities.","Redux, Excel, BigQuery, Six Sigma, Content Writing, dbt, ETL",Mechanical Engineer at TCS (38 mos); Project Manager at Hooli (36 mos),M.Sc in Computer Engineering (2004-2007); B.E. in Data Science (2000-2005)
CAND_0000191,0.008909,0.5326,0.0489,0.473,0.5,clustered,CLUSTERED_TEMPLATE,"Clustered: Profile is >90% semantically identical to 46 other templated candidates in Top 300. Summary and skills structure match synthetic generation patterns. Skills include JavaScript, Marketing, Forecasting, Apache Flink, PostgreSQL, Next.js, LlamaIndex, pgvector—common in templated profiles—but career details lack specificity. Removed because this appears to be part of a synthetic batch generated from a single template, not a genuine candidate. Education: B.Sc in Machine Learning (2003-2008). Career: Java Developer at CRED (14 mos); Java Developer at Mphasis (27 mos). Removed from Top 300 to prevent contamination of final Top 100 submission.",Java Developer,5.0,"Kochi, Kerala",India,"Software engineer with 5.0 years of experience across web, backend, and cloud systems. Strong fundamentals in software development and system design. My background is full-stack, but my comfort zone is the backend and the database. I've been keeping up with AI/ML at a self-learner level — taken some online courses, played with the OpenAI and Anthropic APIs, built a small RAG side project — but I haven't done it in a professional capacity yet. Open to roles where I can either deepen my software engineering work or, if the team is open to it, start contributing to ML-adjacent systems.","JavaScript, Marketing, Forecasting, Apache Flink, PostgreSQL, Next.js, LlamaIndex, pgvector",Java Developer at CRED (14 mos); Java Developer at Mphasis (27 mos),B.Sc in Machine Learning (2003-2008)
CAND_0000139,0.00719,0.547,0.116,0.4581,0.0,quality_filtered,QUALITY_FILTERED,"Quality-filtered: Profile quality score (0.00) below threshold (0.2). Skills: Java, JavaScript, SAP, REST APIs, GANs, Spring Boot, Sales, Apache Flink. Profile lacks sufficient quality signals to remain in Top 300. Low profile completeness/consistency triggered automatic exclusion. Education: M.Tech in Computer Engineering (2009-2013); M.Tech in Data Science (2001-2006). Career: Customer Support at TCS (39 mos); Accountant at Acme Corp (27 mos). Skills: Java, JavaScript, SAP, REST APIs, GANs, Spring Boot, Sales, Apache Flink. Removed from Top 300 to prevent contamination of final Top 100 submission.",Customer Support,5.6,"Kochi, Kerala",India,"Professional with 5.6+ years of experience. I'm a marketing manager with substantial experience in cross-functional collaboration, stakeholder management, and execution. Lately I've been curious about how AI tools could augment my work — I've experimented with ChatGPT and a few other tools for productivity and content creation, and I think the space is exciting. Open to roles where I can apply my domain expertise alongside emerging AI capabilities.","Java, JavaScript, SAP, REST APIs, GANs, Spring Boot, Sales, Apache Flink",Customer Support at TCS (39 mos); Accountant at Acme Corp (27 mos),M.Tech in Computer Engineering (2009-2013); M.Tech in Data Science (2001-2006)
CAND_0000381,0.006981,0.4534,0.1116,0.386,0.0,quality_filtered,QUALITY_FILTERED,"Quality-filtered: Profile quality score (0.00) below threshold (0.2). Skills: Spark, GraphQL, Vue.js, Azure, Marketing. Profile lacks sufficient quality signals to remain in Top 300. Low profile completeness/consistency triggered automatic exclusion. Education: M.Tech in Computer Engineering (2016-2020). Career: Mechanical Engineer at Globex Inc (24 mos); Accountant at Wayne Enterprises (16 mos). Skills: Spark, GraphQL, Vue.js, Azure, Marketing. Removed from Top 300 to prevent contamination of final Top 100 submission.",Mechanical Engineer,3.4,"Vizag, Andhra Pradesh",India,"Professional with 3.4+ years of experience. My professional background is in marketing manager — I've built and led teams, owned KPIs, and driven business outcomes in this domain. Lately I've been curious about how AI tools could augment my work — I've experimented with ChatGPT and a few other tools for productivity and content creation, and I think the space is exciting. Open to roles where I can apply my domain expertise alongside emerging AI capabilities.","Spark, GraphQL, Vue.js, Azure, Marketing",Mechanical Engineer at Globex Inc (24 mos); Accountant at Wayne Enterprises (16 mos),M.Tech in Computer Engineering (2016-2020)
