candidate_id,final_score,semantic_score,structured_score,behavioral_score,quality_score,skill_score,retrieval_score,ranking_score,evaluation_score,production_score,experience_score,career_score,consulting_ratio,education_score,certification_score,llm_hype_penalty,experience_fit_score,experience_distance,consistency_score,education_consistency_score,trap_probability,assessment_score,assessment_modifier,scale_boost,behavioral_boost,career_keyword_scores,ranking_concept,evaluation_concept,production_concept,rank,reasoning
CAND_0072717,0.387196,0.4801,0.3563,0.4957,0.5,0.0097,0.502,0.0,0.0,1.0,0.6454,0.3333,0.0,0.7875,0.0,0.0,0.93,0.7,1.0,1.0,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2205,0.1014,0.4446,,
CAND_0019081,0.387185,0.5143,0.3299,0.5792,0.5,0.0,0.362,0.0,0.0,1.0,0.6127,0.2778,0.0,0.925,0.0,0.0,0.8925,1.1,0.9,0.6,0.0,0.0,1.0,1.03,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.21,0.0924,0.4674,,
CAND_0067417,0.387087,0.5456,0.3291,0.4489,0.5,0.0094,0.362,0.0,0.0,1.0,0.667,0.3333,1.0,0.7625,0.0,0.0,0.95,0.5,1.0,1.0,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2512,0.128,0.4916,,
CAND_0027566,0.386934,0.5319,0.3389,0.5187,0.5,0.016,0.362,0.084,0.0,1.0,0.6634,0.2222,0.3333,0.6875,0.0,0.0,0.92,0.8,1.0,1.0,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2397,0.1082,0.5133,,
CAND_0020173,0.386885,0.5647,0.3285,0.4531,0.5,0.0,0.362,0.0,0.0,0.986,0.6878,0.2778,0.0,0.7875,0.0,0.0,0.94,0.6,1.0,1.0,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2371,0.1409,0.4942,,
CAND_0076198,0.386866,0.4966,0.3499,0.4653,0.5,0.0295,0.502,0.0,0.0,0.944,0.6134,0.2778,0.6667,0.8125,0.0,0.0,0.94,0.6,0.95,0.8,0.0,67.9,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2234,0.0682,0.4408,,
CAND_0079741,0.386852,0.548,0.3301,0.5912,0.5,0.0429,0.362,0.0,0.0,1.0,0.5785,0.2778,0.75,0.825,0.0,0.0,0.9,1.0,0.95,0.8,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.246,0.0933,0.4776,,
CAND_0041155,0.386711,0.5514,0.3332,0.6988,0.5,0.0479,0.362,0.084,0.0,0.916,0.587,0.2222,0.0,0.85,0.0,0.0,0.8625,1.5,0.95,0.8,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2696,0.1262,0.5092,,
CAND_0032501,0.38671,0.5135,0.3439,0.6341,0.5,0.0472,0.502,0.0,0.0,0.93,0.5145,0.2222,0.3333,0.8625,0.0,0.0,0.885,1.2,1.0,1.0,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2553,0.2054,0.4536,,
CAND_0007885,0.386702,0.4697,0.3308,0.4078,0.5,0.0252,0.362,0.0,0.0,1.0,0.6582,0.3889,0.2,0.75,0.0,0.0,0.97,0.3,1.0,1.0,0.0,0.0,1.0,1.03,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2126,0.0859,0.4423,,
CAND_0008113,0.386622,0.5193,0.3587,0.5229,0.5,0.0341,0.586,0.0,0.0,0.958,0.6687,0.3333,0.25,0.4825,0.0,0.0,0.9,1.0,1.0,1.0,0.0,39.9,0.95,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2423,0.1414,0.4794,,
CAND_0075025,0.386568,0.5657,0.3313,0.5611,0.5,0.0,0.502,0.0,0.0,0.846,0.627,0.2222,0.0,0.825,0.0,0.0,0.9,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2672,0.1063,0.5253,,
CAND_0093949,0.386532,0.4716,0.3363,0.6365,0.5,0.0187,0.362,0.0,0.0,1.0,0.639,0.3333,0.75,0.925,0.0,0.0,0.91,0.9,1.0,1.0,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.1825,0.1095,0.4325,,
CAND_0036512,0.386406,0.5426,0.329,0.5068,0.5,0.0155,0.362,0.0,0.0,1.0,0.5726,0.2222,0.0,0.925,0.0,0.0,0.93,0.7,1.0,1.0,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2874,0.1463,0.5329,,
CAND_0028825,0.386275,0.5065,0.3294,0.5011,0.5,0.0178,0.362,0.0,0.0,1.0,0.603,0.2778,0.5,0.8625,0.0,0.0,0.92,0.8,1.0,1.0,0.0,0.0,1.0,1.03,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2422,0.1257,0.4753,,
CAND_0029430,0.386262,0.5896,0.3281,0.4464,0.5,0.0449,0.502,0.0,0.0,0.888,0.651,0.2222,1.0,0.4075,0.0,0.0,0.93,0.7,1.0,1.0,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.3022,0.1434,0.5284,,
CAND_0052480,0.385973,0.5097,0.3363,0.5208,0.5,0.0617,0.362,0.0,0.0,0.986,0.6118,0.2778,0.5,0.85,0.0,0.0,0.93,0.7,1.0,1.0,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2522,0.0875,0.4414,,
CAND_0031212,0.385961,0.5101,0.3344,0.5056,0.5,0.0,0.362,0.0,0.0,1.0,0.639,0.3889,0.25,0.9625,0.0,0.0,0.91,0.9,1.0,1.0,0.0,0.0,1.0,1.03,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2177,0.0721,0.4958,,
CAND_0028515,0.385897,0.5352,0.3614,0.585,0.5,0.0702,0.502,0.0,0.0,1.0,0.595,0.2222,0.0,0.75,0.0,0.0,0.87,1.4,0.925,0.7,0.0,57.3,0.99,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.276,0.1286,0.5309,,
CAND_0097860,0.385889,0.5315,0.3912,0.5141,0.5,0.0533,0.1848,0.362,0.0,0.986,0.595,0.1111,0.0,0.8875,0.75,0.0,0.87,1.4,0.7,0.8,0.2,0.0,1.0,1.03,1.0,"{'retrieval': 0.0, 'ranking': 0.25, 'evaluation': 0.0, 'production': 1.0}",0.3662,0.2469,0.6216,,
CAND_0026843,0.385872,0.5199,0.3389,0.4754,0.5,0.0,0.502,0.0,0.0,1.0,0.5998,0.2778,1.0,0.57,0.0,0.0,0.91,0.9,0.95,0.8,0.0,0.0,1.0,1.03,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2927,0.1079,0.4805,,
CAND_0076672,0.385808,0.5179,0.3595,0.4844,0.5,0.0,0.502,0.0,0.0,1.0,0.6602,0.3333,0.3333,0.8625,0.0,0.0,0.91,0.9,0.95,0.8,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2605,0.1098,0.475,,
CAND_0057749,0.385784,0.5142,0.3282,0.5732,0.5,0.0495,0.362,0.0,0.0,1.0,0.6367,0.3333,0.3333,0.645,0.0,0.0,0.92,0.8,1.0,1.0,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2313,0.1066,0.4842,,
CAND_0093957,0.38574,0.54,0.3285,0.5995,0.5,0.0273,0.502,0.0,0.0,0.804,0.627,0.2222,1.0,0.7875,0.0,0.0,0.9,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2352,0.1063,0.4781,,
CAND_0025318,0.38572,0.4676,0.3286,0.4098,0.5,0.0,0.362,0.0,0.0,1.0,0.6497,0.3333,0.25,0.825,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.1729,0.0879,0.4383,,
CAND_0011977,0.385484,0.5103,0.328,0.4956,0.5,0.0,0.362,0.0,0.0,1.0,0.6751,0.3889,0.3333,0.7625,0.0,0.0,0.92,0.8,1.0,1.0,0.0,0.0,1.0,1.03,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2564,0.1092,0.4804,,
CAND_0066481,0.385459,0.5826,0.3455,0.5326,0.5,0.0,0.362,0.084,0.0,1.0,0.6422,0.3333,0.5,0.925,0.0,0.0,0.92,0.8,0.65,0.8,0.2,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.237,0.0882,0.4555,,
CAND_0049595,0.385443,0.5622,0.3617,0.3839,0.5,0.0357,0.642,0.0,0.0,0.804,0.643,0.2222,0.5,0.825,0.0,0.0,0.92,0.8,1.0,1.0,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2713,0.1262,0.4941,,
CAND_0069947,0.385328,0.5421,0.3293,0.6639,0.5,0.0176,0.362,0.0,0.0,1.0,0.603,0.2778,1.0,0.8625,0.0,0.0,0.8775,1.3,0.95,0.8,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2829,0.1038,0.507,,
CAND_0007998,0.385289,0.492,0.3304,0.6538,0.5,0.0331,0.362,0.0,0.0,1.0,0.639,0.3889,0.25,0.75,0.0,0.0,0.91,0.9,0.7,1.0,0.2,0.0,1.0,1.03,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2204,0.0849,0.4598,,
CAND_0054345,0.385211,0.605,0.3581,0.6042,0.5,0.0665,0.502,0.0,0.0,1.0,0.563,0.2222,0.5,0.7625,0.0,0.0,0.84,1.8,1.0,1.0,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2431,0.1142,0.4764,,
CAND_0001804,0.385201,0.5138,0.3345,0.5164,0.5,0.01,0.362,0.084,0.0,1.0,0.5937,0.3333,0.6667,0.7625,0.0,0.0,0.93,0.7,1.0,1.0,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2302,0.1248,0.467,,
CAND_0016866,0.385171,0.4638,0.3587,0.5548,0.5,0.025,0.502,0.0,0.0,1.0,0.6209,0.3333,0.5,0.825,0.0,0.0,0.91,0.9,1.0,1.0,0.0,47.7,0.97,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.1904,0.0706,0.4431,,
CAND_0031738,0.385126,0.495,0.3435,0.5686,0.5,0.0,0.502,0.0,0.0,0.944,0.6025,0.3333,0.25,0.825,0.0,0.0,0.91,0.9,1.0,1.0,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2497,0.1304,0.4764,,
CAND_0076103,0.385087,0.5768,0.3454,0.5076,0.5,0.0184,0.502,0.0,0.0,0.888,0.619,0.2222,0.0,0.925,0.0,0.0,0.8925,1.1,0.95,0.8,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2791,0.1364,0.4822,,
CAND_0025868,0.385043,0.5371,0.3546,0.5025,0.5,0.0,0.502,0.0,0.0,1.0,0.6358,0.2778,0.75,0.8125,0.0,0.0,0.9,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2642,0.0934,0.449,,
CAND_0046567,0.385025,0.4436,0.329,0.6289,0.5,0.0083,0.362,0.0,0.0,1.0,0.6054,0.3333,0.5,0.8875,0.0,0.0,0.93,0.7,0.95,0.8,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.174,0.0866,0.4395,,
CAND_0015456,0.384979,0.5052,0.331,0.5691,0.5,0.0162,0.362,0.0,0.0,1.0,0.6038,0.2778,0.5,0.9,0.0,0.0,0.92,0.8,0.9,0.6,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2361,0.0689,0.4619,,
CAND_0070339,0.384962,0.5621,0.3541,0.4704,0.5,0.0169,0.502,0.0,0.0,1.0,0.5966,0.2778,0.3333,0.8125,0.0,0.0,0.9,1.0,0.9,0.6,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2871,0.1731,0.525,,
CAND_0094262,0.38485,0.5356,0.399,0.5352,0.5,0.0,0.712,0.0,0.0,1.0,0.585,0.2778,0.0,0.9625,0.0,0.0,0.8775,1.3,0.7,1.0,0.2,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2545,0.1689,0.4504,,
CAND_0024271,0.384794,0.5052,0.3337,0.5885,0.5,0.0617,0.362,0.0,0.0,1.0,0.5958,0.2778,0.0,0.7875,0.0,0.0,0.91,0.9,1.0,1.0,0.0,63.2,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.23,0.0844,0.4389,,
CAND_0023280,0.384752,0.5639,0.3631,0.61,0.5,0.0281,0.642,0.0,0.0,0.888,0.5777,0.2222,0.5,0.7625,0.0,0.0,0.8475,1.7,1.0,1.0,0.0,75.2,1.01,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2344,0.1212,0.4709,,
CAND_0045199,0.384744,0.5217,0.328,0.5564,0.5,0.0,0.362,0.0,0.0,1.0,0.643,0.2222,1.0,0.825,0.0,0.0,0.92,0.8,0.95,0.8,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2598,0.0902,0.4896,,
CAND_0096487,0.384427,0.5106,0.3279,0.51,0.5,0.0,0.362,0.0,0.0,1.0,0.6486,0.3333,0.5,0.8125,0.0,0.0,0.94,0.6,0.95,0.8,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2246,0.1005,0.4699,,
CAND_0084760,0.384424,0.4899,0.3918,0.6351,0.5,0.121,0.2408,0.516,0.0,0.958,0.571,0.1111,0.0,0.825,0.0,0.0,0.8475,1.7,0.75,1.0,0.2,69.7,1.0,1.03,1.0,"{'retrieval': 0.0, 'ranking': 0.25, 'evaluation': 0.0, 'production': 1.0}",0.3673,0.2305,0.5775,,
CAND_0012688,0.384357,0.5396,0.3339,0.5387,0.5,0.0397,0.418,0.084,0.0,0.958,0.5566,0.2222,0.0,0.6075,0.0,0.0,0.91,0.9,1.0,1.0,0.0,45.0,0.97,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2791,0.1391,0.4766,,
CAND_0033205,0.384301,0.543,0.3597,0.5686,0.5,0.0428,0.502,0.0,0.0,1.0,0.595,0.2778,1.0,0.825,0.0,0.0,0.87,1.4,1.0,1.0,0.0,52.5,0.99,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2684,0.1136,0.5014,,
CAND_0051636,0.384264,0.4645,0.3323,0.4974,0.5,0.0,0.362,0.0,0.0,1.0,0.6369,0.3333,0.6667,0.925,0.0,0.0,0.96,0.4,1.0,1.0,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2159,0.088,0.4701,,
CAND_0021802,0.384257,0.5129,0.3379,0.5589,0.5,0.0311,0.418,0.0,0.0,0.986,0.6602,0.3333,0.3333,0.6825,0.0,0.0,0.91,0.9,1.0,1.0,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2274,0.1036,0.4718,,
CAND_0025377,0.384223,0.5007,0.3294,0.5241,0.5,0.0275,0.362,0.0,0.0,1.0,0.6209,0.3333,0.75,0.7875,0.0,0.0,0.91,0.9,0.95,0.8,0.0,0.0,1.0,1.03,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2037,0.0815,0.3981,,
CAND_0065450,0.38421,0.5325,0.3306,0.6227,0.5,0.0743,0.1288,0.362,0.0,0.916,0.627,0.3889,0.5,0.7125,0.0,0.0,0.9,1.0,0.75,1.0,0.2,0.0,1.0,1.03,1.0,"{'retrieval': 0.0, 'ranking': 0.25, 'evaluation': 0.0, 'production': 1.0}",0.3759,0.2263,0.6107,,
CAND_0001857,0.384115,0.4607,0.361,0.3687,0.5,0.0,0.502,0.0,0.0,1.0,0.6438,0.3333,0.5,0.925,0.0,0.0,0.97,0.3,1.0,1.0,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2022,0.0945,0.4453,,
CAND_0079852,0.384022,0.5451,0.3305,0.5108,0.5,0.0,0.362,0.0,0.0,1.0,0.6497,0.3333,0.0,0.8625,0.0,0.0,1.0,0.0,0.55,0.4,0.4,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2507,0.0797,0.4364,,
CAND_0045981,0.383954,0.5158,0.3294,0.5324,0.5,0.0197,0.362,0.0,0.0,1.0,0.6177,0.3889,0.0,0.825,0.0,0.0,0.9,1.0,0.95,0.8,0.0,0.0,1.0,1.03,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2281,0.1226,0.4186,,
CAND_0078962,0.383947,0.5298,0.338,0.4153,0.5,0.0225,0.362,0.0,0.0,1.0,0.667,0.3333,0.5,0.8875,0.0,0.0,0.95,0.5,1.0,1.0,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2288,0.0945,0.4887,,
CAND_0096306,0.383941,0.561,0.357,0.5266,0.5,0.0,0.502,0.0,0.0,1.0,0.585,0.3333,1.0,0.9625,0.0,0.0,0.8775,1.3,0.9,0.6,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2261,0.0905,0.4935,,
CAND_0061311,0.383727,0.5323,0.3557,0.5433,0.5,0.0148,0.502,0.0,0.0,1.0,0.611,0.3333,1.0,0.825,0.0,0.0,0.885,1.2,0.95,0.8,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.235,0.0761,0.5027,,
CAND_0010046,0.383726,0.5074,0.3539,0.4218,0.5,0.0299,0.502,0.0,0.0,1.0,0.5998,0.3333,0.2,0.75,0.0,0.0,0.91,0.9,1.0,1.0,0.0,0.0,1.0,1.03,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2576,0.1826,0.5181,,
CAND_0078357,0.383705,0.4778,0.3307,0.5097,0.5,0.0,0.362,0.0,0.0,1.0,0.6518,0.3333,0.25,0.8625,0.0,0.0,0.95,0.5,1.0,1.0,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2087,0.0783,0.4726,,
CAND_0086809,0.383683,0.5093,0.3292,0.445,0.5,0.0254,0.362,0.0,0.0,1.0,0.6105,0.2778,0.5,0.8125,0.0,0.0,1.0,0.0,0.65,0.8,0.2,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2554,0.1919,0.5005,,
CAND_0022598,0.383628,0.5512,0.3585,0.4828,0.5,0.0,0.586,0.0,0.0,0.958,0.601,0.2222,0.0,0.75,0.0,0.0,0.8925,1.1,1.0,1.0,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2561,0.1039,0.5011,,
CAND_0043772,0.38346,0.4733,0.3336,0.3688,0.5,0.0,0.362,0.0,0.0,1.0,0.6497,0.3333,0.5,0.925,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.1914,0.0863,0.4431,,
CAND_0061386,0.383442,0.5514,0.3517,0.451,0.5,0.0855,0.502,0.0,0.0,1.0,0.6065,0.2222,0.3333,0.47,0.0,0.0,0.91,0.9,1.0,1.0,0.0,68.7,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2955,0.1314,0.4434,,
CAND_0054116,0.383382,0.5592,0.3565,0.6217,0.5,0.0333,0.558,0.0,0.0,0.958,0.5145,0.2778,0.0,0.8625,0.0,0.0,0.825,2.0,1.0,1.0,0.0,0.0,1.0,1.03,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2865,0.176,0.496,,
CAND_0024687,0.383364,0.5556,0.335,0.5854,0.5,0.0543,0.362,0.0,0.0,1.0,0.611,0.2222,1.0,0.8125,0.0,0.0,0.885,1.2,0.95,0.8,0.0,77.8,1.01,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2636,0.121,0.5153,,
CAND_0033891,0.383266,0.5893,0.3446,0.5292,0.5,0.0105,0.502,0.0,0.0,0.958,0.603,0.2222,0.0,0.7625,0.0,0.0,0.8775,1.3,1.0,1.0,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2397,0.1059,0.4878,,
CAND_0048294,0.383184,0.4881,0.3281,0.4464,0.5,0.0,0.362,0.0,0.0,1.0,0.6257,0.3333,0.6667,0.8625,0.0,0.0,0.97,0.3,0.95,0.8,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.1822,0.0888,0.4386,,
CAND_0044468,0.383174,0.5109,0.3365,0.4984,0.5,0.029,0.362,0.0,0.0,1.0,0.6577,0.2222,1.0,0.85,0.0,0.0,0.93,0.7,1.0,1.0,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.233,0.1343,0.476,,
CAND_0055696,0.383165,0.5464,0.3477,0.4703,0.5,0.0265,0.502,0.0,0.0,0.958,0.6602,0.3333,0.4,0.645,0.0,0.0,0.91,0.9,1.0,1.0,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2554,0.0989,0.4987,,
CAND_0010582,0.383141,0.5323,0.3351,0.5892,0.5,0.0,0.362,0.0,0.0,1.0,0.6273,0.2778,0.3333,1.0,0.0,0.0,0.93,0.7,0.7,1.0,0.2,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2475,0.078,0.4407,,
CAND_0074115,0.383071,0.5434,0.3303,0.5091,0.5,0.0285,0.502,0.0,0.0,0.958,0.601,0.2778,0.5,0.4075,0.0,0.0,0.8925,1.1,1.0,1.0,0.0,25.5,0.95,1.03,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2405,0.1207,0.4844,,
CAND_0053826,0.383046,0.5754,0.3633,0.4775,0.5,0.0188,0.502,0.0,0.0,1.0,0.6097,0.2222,0.0,0.9625,0.0,0.0,0.8775,1.3,1.0,1.0,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2596,0.1255,0.5048,,
CAND_0052599,0.382949,0.5237,0.3568,0.4974,0.5,0.0,0.502,0.0,0.0,1.0,0.639,0.3889,0.75,0.85,0.0,0.0,0.91,0.9,0.6,0.6,0.2,0.0,1.0,1.03,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2353,0.1288,0.4878,,
CAND_0023197,0.382939,0.5235,0.3286,0.4875,0.5,0.0,0.362,0.0,0.0,1.0,0.5998,0.2778,0.6667,0.925,0.0,0.0,0.91,0.9,0.85,0.4,0.0,0.0,1.0,1.03,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2776,0.18,0.5269,,
CAND_0090202,0.382836,0.4761,0.3335,0.4956,0.5,0.0146,0.362,0.084,0.0,1.0,0.6518,0.3333,0.2,0.6075,0.0,0.0,0.95,0.5,1.0,1.0,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2237,0.0993,0.4519,,
CAND_0006168,0.38266,0.538,0.3312,0.5383,0.5,0.0106,0.362,0.0,0.0,1.0,0.6417,0.2778,0.5,0.85,0.0,0.0,0.91,0.9,1.0,1.0,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2908,0.1457,0.4672,,
CAND_0001018,0.382616,0.5536,0.3634,0.4783,0.5,0.0717,0.502,0.0,0.0,1.0,0.593,0.2222,0.5,0.7875,0.0,0.0,0.885,1.2,0.95,0.8,0.0,72.3,1.01,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2058,0.1083,0.4781,,
